id,Title,Content,Date,Permalink,Categories,Tags
479,"Bankkonto 3: BIDV und Vietin","Nachdem die Kontoeröffnung bei der Standard Chartered gescheitert ist, versuche ich mich auf eigene Faust bei zwei vietnamesischen Banken. Die erste ist unsere Hausbank - die Bank für Investment und Development in Vietnam. Nachdem ich die Adresse in Distrikt 1 nahe dem höchsten Gebäude der Stadt (Bitexco-Tower) ausgemacht habe kann ich dort relativ schnell ein Konto eröffnen. Monatliche Kosten: 8800 VND (35 Cent) für den SMS-Service des Kontostandes. Aber es gibt Zinsen auf das Guthaben! Eine Debit-Mastercard kostet 66.000 VND (2,65€) also bestelle ich diese auch noch. Jede Überweisung kostet 6.600 VND (26 Cent). In einer Woche soll alles fertig sein. Es geht doch!

Die größte Bank des Landes ist die Vietin Bank. Eine Filiale ist etwa 150m entfernt - also eröffne ich auch hier ein Konto. Die VISA debit card kostet monatlich 5.500 VND (22 Cent) und eine Überweisung 9.900 VND (40 Cent). Egal, um der Information willen ist es den Test wert. Denn bald stelle ich fest - die Webseite ist nachts oft nicht erreichbar. Aus Sicherheitsgründen? Dabei geht es gar nicht einmal um Überweisungen, allein der aktuelle Kontostand kann nicht abgerufen werden.

<img class=""aligncenter size-full wp-image-480"" src=""https://saiht.de/blog/wp-content/uploads/2017/05/BIDV.png"" alt="""" width=""973"" height=""528"" />BIDV ist übrigens kaum besser. Chrome meldet mir auf der Startseite 160 Warnungen im HTML-Code. Keiner meiner Browser zeigt die Seite korrekt an, weder Safari noch Edge noch Internet Explorer noch Chrome. Ich mache gar den Versuch, die Bank darauf hinzuweisen. Meist geht ohnehin nur alles auf Vietnamesisch, die Umschaltung auf Englisch ist entweder nicht vorhanden, nur rudimentär umgesetzt oder fehlerhaft. Zumindest im Moment. Denn hier ist viel Geld unterwegs, der Bankensektor wächst schnell - so ist auch hier die Abhilfe nur eine Frage der Zeit.<a href=""https://saiht.de/blog/wp-content/uploads/2017/05/BIDV.png"">
</a>",2016-08-17,https://saiht.de/blog/2016/08/17/bankkonto-3-bidv-und-vietin/,Saigon,Bank
506,"Sciencefair 2019","<!-- wp:paragraph -->
<p>Seit 1,5 Jahren arbeite ich jetzt an der AIS - American International School Vietnam - als Lehrer für Physik und Chemie in der Highschool (Klasse 9 bis 12). Seit einigen Jahren gibt es im Frühjahr eine Sciencefair, bei der die Schüler ihre Projekte der Öffentlichkeit vorstellen können.</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":507} -->
<figure class=""wp-block-image""><img src=""https://saiht.de/blog/wp-content/uploads/2019/03/logo_gradient.png"" alt="""" class=""wp-image-507""/></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>Um auch in Zukunft darüber zu berichten habe ich mir eine neue Domain zugelegt: <a href=""https://stemfair.org"">https://stemfair.org</a> . Da die einzelnen Exponate erst in letzter Sekunde fertiggestellt werden ist zur Zeit noch wenig Dokumentation vorhanden:</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":508} -->
<figure class=""wp-block-image""><img src=""https://saiht.de/blog/wp-content/uploads/2019/03/map-1024x626.jpg"" alt="""" class=""wp-image-508""/><figcaption>So sollen die Projekte ausgestellt werden.</figcaption></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>Eine Übersicht für den 7. März 2019 gibt es hier:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph {""align"":""center""} -->
<p style=""text-align:center""><a href=""https://sites.google.com/ais.edu.vn/sciencefair2019"">https://sites.google.com/ais.edu.vn/sciencefair2019</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Etwas mehr Details und Bilder sind von 2018 dokumentiert:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph {""align"":""center""} -->
<p style=""text-align:center""><a href=""https://sites.google.com/ais.edu.vn/sciencefair2018"">https://sites.google.com/ais.edu.vn/sciencefair2018</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Unter den einzelnen Klassen gibt es weitere Details. Und da ich fast alle 10. Klassen letztes Jahr in Chemie unterrichtet habe, hat auch fast jedes Projekt eine Webseite zum Erreichten. Einfach auf der folgenden Seite etwas nach unten scrollen:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph {""align"":""center""} -->
<p style=""text-align:center""><a href=""https://sites.google.com/ais.edu.vn/sciencefair2018/grade-10"">https://sites.google.com/ais.edu.vn/sciencefair2018/grade-10</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Eindrücke von diesem Jahr werden in Kürze aktualisiert.</p>
<!-- /wp:paragraph -->",2019-03-05,https://saiht.de/blog/2019/03/05/sciencefair-2019/,Projects,
513,"AI und ML","<!-- wp:paragraph -->
<p>Von künstlicher Intelligenz (AI - artificial intelligence) wird schon seit Jahrzehnten geredet und geforscht. In letzter Zeit ist Machine learning ML dazugekommen und wird im Alltag fleißig eingesetzt.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Allgemein muss man dazu aber entweder Entwickler bei Amazon, Google oder Apple sein - oder an einer Universität studieren. Modell entwickeln? Trainieren? Klingt speziell und braucht bestimmt viel Entwicklungszeit. Und spezielle Installationen (Ubuntu 16.04 oder 18.04, python 2.6 oder 3.4, CUDA, Darknet, Docker, KERAS und wie sie alle heißen) sind zu speziell für die meisten Benutzer.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Eine einfache Lösung: Nutze doch deinen Browser! Seit etwa einem Jahr gibt es tensorflow.js als Javascript im Browser und das geht sowohl auf Laptop, Tablet und Smartphone. Versuchen wir mal eine Objekterkennung:</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":514} -->
<figure class=""wp-block-image""><img src=""https://saiht.de/blog/wp-content/uploads/2019/03/posenet-1024x576.jpg"" alt="""" class=""wp-image-514""/><figcaption>Dank neuer RX470 mit 46 fps!</figcaption></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>Der passende link hierzu ist:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph {""align"":""center""} -->
<p style=""text-align:center""><a href=""https://storage.googleapis.com/tfjs-models/demos/posenet/camera.html"">https://storage.googleapis.com/tfjs-models/demos/posenet/camera.html</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Es funktioniert in Japan, Taiwan und Vietnam, mit vielen Personen im Bild, alten iPhones und neueren Samsungs. Die Bildwiederholrate ist nicht immer so toll, gibt aber einen Eindruck in die Möglichkeiten.</p>
<!-- /wp:paragraph -->

<!-- wp:core-embed/youtube {""url"":""https://www.youtube.com/watch?v=OmofOvMApTU"",""type"":""video"",""providerNameSlug"":""youtube"",""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed-youtube wp-block-embed is-type-video is-provider-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://www.youtube.com/watch?v=OmofOvMApTU
</div><figcaption>Google I/O 2018 Vorstellung und Hintergrund zu TensorFlow.js</figcaption></figure>
<!-- /wp:core-embed/youtube -->",2019-03-26,https://saiht.de/blog/2019/03/26/ai-und-ml/,Projects,computer|GitHub
515,"Start der Webseite","<!-- wp:paragraph -->
<p>Auf der Suche nach einer Seite zum Hosten des Hausbauprojektes suchte ich einige passende Domainnamen ab - und stellte fest, dass <strong>hofkoh.de</strong> (in 2025 migriert zu <strong>saiht.de/blog/</strong>) noch frei war. Für ein Dorf von 10 Häusern wäre es daher perfekt, alle Projektinfos über diese Seite abrufen zu können. Etwas Geschichte und weitere Projekte kann man dann ja im Laufe der Zeit ergänzen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Jetzt also läuft die Seite, hat auch eine MySQL-Datenbank, auf die Wordpress zugreift. Wahrscheinlich ist das responsive Webdesign mit HTML5 auch automatisch geregelt. Alte Überlegungen werden eingescannt und zurückdatiert eingefügt, zukünftige Entwicklungen natürlich zeitnah mit Bildern dokumentiert.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Was es mit dem Hausbauprojekt auf sich hat? 2010 erfuhr ich vom&nbsp;<a title=""Solar Decathlon"" href=""http://de.wikipedia.org/wiki/Solar_Decathlon"" target=""_blank"">Solar Decathlon</a>&nbsp;und dem Beitrag der Berliner Hochschule für Technik und Wirtschaft htw namens&nbsp;<a href=""http://www.living-equia.com/de"">Living Equia</a>&nbsp;. Jene habe ich auch besucht und mich mit den Studenten und Projektkoordinatoren unterhalten. Kosten des autarken Hausbauprojekts mit vielen Sponsoren: mehrere 100.000€. Also jenseits meines Budgets. 2012 ergab eine Überschlagsrechnung, dass ich mit Baumaterialien von Holz Haase für etwa 1200€ ein Minihäuschen von 12 Quadratmetern Grundfläche zusammenstellen könnte. Vielleicht wird es 2014 Wirklichkeit.</p>
<!-- /wp:paragraph -->",2014-01-05,https://saiht.de/blog/2014/01/05/start-der-webseite/,Hofkoh|Projects,Freizeit
516,"RFID für die Tiefgarage","Der gesamte Gebäudekomplex des Lexington ist bewacht. So auch die Tiefgarage. Wie also kann ich mich ausweisen, wenn ich meinen Roller dort parken möchte? Mit einer <a href=""https://de.wikipedia.org/wiki/RFID"">RFID</a> Karte:

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/FullSizeRender.jpg""><img class=""aligncenter size-large wp-image-482"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/FullSizeRender-1024x576.jpg"" alt="""" width=""616"" height=""347"" /></a>Am Eingang gibt es einen passenden Leser, einfach draufhalten und schon öffnet sich die Schranke. Leider ist es nicht ganz so einfach: Man muss die Karte erst einmal registrieren und das passende Motorrad angeben. Ich wechsle nach einem Monat das Modell und werde in den folgenden Wochen mehrfach wiederholen, dass ich keine rote Sym Atilla Elisabeth mehr fahre, sondern eine Yamaha Nuovo. Und für die Verwaltung muss man nochmals 55.000 VND (2€) monatlich zahlen.

Aber die Karte ist auch gut für den Fahrstuhl, denn sonst kommt man nicht in den 17. Stock zu meiner Wohnung. Oder in den 3. Stock zum Fitnessstudio. Oder in den 5. Stock zum Pool. Zum Glück gibt mir mein Vermieter eine zweite Karte.",2016-08-16,https://saiht.de/blog/2016/08/16/rfid-fuer-die-tiefgarage/,Saigon,Roller|scooter|Wohnung
519,"Abflug nach Moskau","<img class=""alignleft size-medium wp-image-69"" title=""IMGP6844s"" src=""http://matthias.mihailgromov.eu/wp-content/uploads/IMGP6844s-300x225.jpg"" alt=""IMGP6844s"" width=""300"" height=""225"" />Für drei Monate geht es wieder nach Moskau. Da kann man in so einem Blog ohne viel html-Kenntnisse und nur mit einem Browser die Heimatwelt über den aktuellen Stand der Dinge informieren. Also starte ich hier damit ...

Parallel dazu habe ich auch eine Subdomain mit einem weiteren Bericht erstellt, er findet sich unter <a href=""http://russland4.saiht.de"">russland4.saiht.de</a>

Was ich noch nicht weiss: Die Domain ist bei evanzo gehostet und obwohl jene sich professionell mit Servern auseinandersetzen (und nicht wie ich als Privatperson) so sind doch meine Daten nicht sehr sicher in ihren Händen.<a href=""http://russland4.saiht.de/""></a>",2007-09-10,https://saiht.de/blog/2007/09/10/abflug-nach-moskau/,Study,Moskau|Physik|Studium
520,"Gründe für das Ledigsein","An dieser Stelle hatte ich ein altes Projekt von mir eingestellt. Es ging um die Frage nach Gründen für das Ledigsein. Da ich schon einige Zuarbeiten bekommen hatte, wurde die Liste sehr interessant und umfangreich. Auf Jenny's 20-Punkte-Plan hat denn Manuel auch mit 20 Punkten geantwortet. Was allerdings schade ist - all dass ich von evanzo gelöscht worden. Was ich noch retten konnte, findet sich unter<a href=""http://saiht.de/projekte/04ledigsein.html""> saiht.de/projekte/04ledigsein</a>. Viel Freude beim Lesen!

In etwa zwei Jahren werde ich das Projekt wohl noch einmal neu starten.",2007-10-24,https://saiht.de/blog/2007/10/24/grunde-fur-das-ledigsein/,Projects,Projekte|website
521,"russischer Vortrag über Studienergebnisse","Heute konnte ich eine Art Schlussstrich unter die vergangenen 3 Monate in Moskau ziehen. Vor der Arbeitsgruppe für Tieftemperaturphysik habe ich meine Ergebnisse auf russisch (Определение Электронной Зонной Структуры CdHgTe Методом Угловой Фотоэлектронной Спектроскопии) präsentiert. Das pdf-File des Vortrages findet sich <a href=""http://people.physik.hu-berlin.de/%7Ekreier/seminar/20071210.pdf"">hier</a>. Ich hatte nur 20 Minuten geplant, aber es wurde über eine Stunde.",2007-12-10,https://saiht.de/blog/2007/12/10/russischer-vortrag-uber-studienergebnisse/,Study,Moskau|Physik|Studium
522,"Mandigo Theme","Jetzt habe ich endlich auch mein altes Theme gefunden. Werde es gleich mal hochladen und umstellen. Die Version 1.4 ist umfangreicher und enthält mehr Sprachen als die spezielle deutsche Variante 1.8 - das mag mal verstehen, wer will. Howdy!",2008-04-17,https://saiht.de/blog/2008/04/17/mandigo-theme/,Projects,website|wordpress
528,"Wordpress ist ganz einfach","Hallo ihr lieben,

neben mir sitzt Welat (kurdisch: Heimat, Land) und fragt, ob es einfach ist, eine Internetseite zu erstellen. Dieses Wordpress-Blog benötigt nur 1 Stunde Arbeit. Vielleicht auch weniger. (Beitrag bezog sich auf saiht.de/blog/ – dieses hier hat nur 5 Minuten gedauert. Dafür kann ich auch nicht Mandigo installieren …)",2008-05-16,https://saiht.de/blog/2008/05/16/wordpress-ist-ganz-einfach-2/,Projects,website|wordpress
529,"Zurück aus dem Urlaub in der Hohen Tatra","Nach 10 Tagen in der Hohen Tatra hieß es leider doch, Abschied zu nehmen. Immerhin ist der Bericht als Erinnerung vorhanden:

<a href=""http://saiht.de/urlaub/2008_tatra.html"">Bericht auf saiht.de</a>

Dann sammeln wir mal noch die anderen Bilder zusammen ...

Nachtrag März 2009: Damaris hat aus allen Bildern ein Photobuch erstellt. Das sollte dann länger als eine digitale Erinnerung halten.",2008-10-15,https://saiht.de/blog/2008/10/15/zuruck-aus-dem-urlaub/,Leisure,"Hohe Tatra|Urlaub"
530,"Zurück aus Amerika","So schnell sind 3 Wochen um. Immerhin war ich endlich an der Ostküste der USA, das hatte ich seit fast 10 Jahren geplant. Dann werde ich mal einen Bericht mit vielen Bildern schreiben. Die Geschichte kommt dann hier rein:

<a href=""http://saiht.de/urlaub/2008_usa.html"">USA auf saiht.de</a>

Viel Spass beim Lesen.",2008-12-10,https://saiht.de/blog/2008/12/10/zuruck-aus-amerika/,Leisure,Amerika|Urlaub
531,"Weltkarte von united.domains","Ein anderer Blogger überschrieb seinen Beitrag bereits treffend mit ""Gruppenzwang"". Diesem bin ich offensichtlich ebenfalls erlegen. Aber so eine kleine Weltkarte mit allen tld's ist schon nett. So sieht sie aus:

[caption id=""attachment_21"" align=""aligncenter"" width=""300"" caption=""So sieht die Weltkarte der TLDs aus.""]<img class=""size-medium wp-image-21"" title=""tld-welt2"" src=""http://saiht.files.wordpress.com/2009/03/tld-welt2.jpg?w=300"" alt=""asdf"" width=""300"" height=""178"" />[/caption]

Wenn das mit der Werbung stimmt, erhalte ich in den nächsten Tagen Post. Noch läuft die Aktion bis zum 31. März 2009. Weitere Informationen gibt es unter der Adresse <a href=""http://www.united-domains.de"">http://www.united-domains.de</a> oder <a href=""http://www.domain-karte.de"">http://www.domain-karte.de </a> (Solange der Vorrat reicht). Immerhin wurden schon über 1000 Karten versendet.",2009-03-29,https://saiht.de/blog/2009/03/29/weltkarte-von-uniteddomains/,Projects,domain|website
532,"Zurück aus Moskau","Jetzt ist schon 2009, ich war zwei Wochen in Moskau und habe immer noch keine Arbeit. Was kann das nur heißen?",2009-10-23,https://saiht.de/blog/2009/10/23/zuruck-aus-moskau-2/,Sabbatical,"Arbeit in Russland|Moskau"
533,"Weiterer Server","Für Michael aus Moskau habe ich die Seite <a href=""http://www.mihailgromov.eu/"">http://www.mihailgromov.eu/</a> bei einem Hoster in Deutschland bestellt. Hier sind die Angebote zuverlässiger und preiswerter. Da etwa 200 Subdomains möglich sind, die Konfiguration per Confixx2 tatsächlich erreichbar ist (nicht wie evanzo) und ich drei Datenbanken habe, wurde diese dritte wordpress-Installation von mir vorgenommen.

Als nächstes werden die anderen beiden imporiert - in der Hoffnung, dass dies erfolgreich ist. Dann passen vielleicht auch einige Bilder dazu.",2009-10-27,https://saiht.de/blog/2009/10/27/weiterer-server/,Projects,domain|website|wordpress
534,"SDW beendet","Nur eine kleine Zeile hier: Die 8 Wochen der SDW sind vorbei, jetzt laufen die Vorbereitungen für den Umzug nach Zeven bzw. die Arbeitssuche dort. Einen Einblick in die Schule findet man im Internet, einfach nach der Seite fragen ...",2010-10-13,https://saiht.de/blog/2010/10/13/sdw-beendet/,Sabbatical,
